end_station_name,return_count_dry,return_count_rainy,return_share_dry,return_share_rainy,total_return_count,rainy_minus_dry_share,rainy_dry_share_ratio,end_lat,end_lng
Southport Ave & Roscoe St,10736.0,3915.0,0.0033578016657648726,0.0035201168157284034,14651.0,0.00016231514996353086,1.0483396929838809,41.943738999999994,-87.66402
Dearborn St & Erie St,16241.0,5829.0,0.0050795507501571625,0.005241062814528956,22070.0,0.00016151206437179343,1.031796519125294,41.893992,-87.629318
Ashland Ave & Grace St,3671.0,1456.0,0.0011481454838881192,0.0013091417838315595,5127.0,0.00016099629994344037,1.1402227870769917,41.950771514725965,-87.66872750341331
N Green St & W Lake St,3610.0,1432.0,0.001129067065332637,0.0012875625236585119,5042.0,0.0001584954583258749,1.1403772395946565,41.885579,-87.648484
St. Clair St & Erie St,14457.0,5204.0,0.004521585197649288,0.004679102914189172,19661.0,0.0001575177165398841,1.0348368270899657,41.89434700980045,-87.62280048612229
LaSalle St & Illinois St,14353.0,5159.0,0.004489058057816991,0.004638641801364709,19512.0,0.00014958374354771733,1.0333218479911153,41.890762,-87.631697
NAVY PIER,0.0,165.0,0.0,0.00014835741368970283,165.0,0.00014835741368970283,148358.4136897028,41.892278,-87.612043
Orleans St & Merchandise Mart Plaza,14672.0,5267.0,0.004588828804033366,0.004735748472143423,19939.0,0.00014691966811005742,1.032016804803029,41.888243,-87.63638999999999
Wells St & Polk St,7583.0,2800.0,0.0023716663591183892,0.00251758035352223,10383.0,0.00014591399440384064,1.0615238025867508,41.87273154226308,-87.63351649045944
Lakeview Ave & Fullerton Pkwy,11215.0,4057.0,0.0035076141655693968,0.0036477941050856023,15272.0,0.00014017993951620554,1.0399644581572705,41.925858,-87.638973
Dayton St & North Ave,8207.0,3008.0,0.0025668291981121747,0.00270460060835531,11215.0,0.0001377714102431351,1.0536737530766398,41.9105780349,-87.6494219288
Daley Center Plaza,15852.0,5663.0,0.004957886736745972,0.0050918062649987095,21515.0,0.00013391952825273726,1.0270114079550807,41.88424087537072,-87.62963348535213
Milwaukee Ave & Wabansia Ave,1344.0,616.0,0.00042035073014046095,0.0005538676777748906,1960.0,0.0001335169476344296,1.317631493011376,41.912616,-87.68139430306123
Clark St & Wrightwood Ave,12741.0,4579.0,0.003984887390416378,0.00411714301384939,17320.0,0.00013225562343301134,1.0331892917631231,41.929546,-87.643118
Michigan Ave & Madison St,5765.0,2152.0,0.0018030669339730338,0.0019349403288499423,7917.0,0.00013187339487690853,1.0731383396000658,41.882134,-87.625125
Western Ave & Winnebago Ave,5599.0,2094.0,0.001751148614625328,0.0018827904500984104,7693.0,0.00013164183547308248,1.0751745221388456,41.915519999999994,-87.687022
MLK Jr Dr & 29th St,4074.0,1561.0,0.0012741881507382722,0.0014035510470886432,5635.0,0.00012936289635037093,1.1015256614572628,41.842052,-87.617
Delano Ct & Roosevelt Rd,4169.0,1594.0,0.0013039004419312364,0.0014332225298265837,5763.0,0.00012932208789534732,1.099180876511499,41.867491,-87.63219
Franklin St & Chicago Ave,8532.0,3109.0,0.002668476510088105,0.0027954133282502187,11641.0,0.00012693681816211382,1.0475690043038521,41.896792266987376,-87.63564033012628
Wabash Ave & Roosevelt Rd,13118.0,4704.0,0.004102798272308457,0.004229534993917346,17822.0,0.00012673672160888865,1.030890305178781,41.867227,-87.625961
State St & 33rd St,3995.0,1528.0,0.001249480034904123,0.0013738795643507026,5523.0,0.00012439952944657954,1.099560958487157,41.834734,-87.625813
Michigan Ave & Washington St,16087.0,5734.0,0.005031385562328568,0.005155644909677309,21821.0,0.0001242593473487416,1.024696839690098,41.88398406449815,-87.62468397185215
Drexel Ave & 60th St,3274.0,1273.0,0.0010239793827975217,0.001144599925012071,4547.0,0.00012062054221454919,1.1177957549196529,41.785861,-87.604553
Wabash Ave & Adams St,6880.0,2527.0,0.002151795404290455,0.0022721162690538125,9407.0,0.00012032086476335743,1.055916472638141,41.87947235235,-87.6256886059
Broadway & Belmont Ave,9908.0,3569.0,0.003098835590946196,0.003209015814900299,13477.0,0.00011018022395410318,1.0355553514102727,41.94010600392988,-87.6454510048789
University Ave & 57th St,15453.0,5495.0,0.004833095113735523,0.004940751443787376,20948.0,0.00010765633005185328,1.0222748167051545,41.791478002955266,-87.59986050810642
Rush St & Hubbard St,7027.0,2564.0,0.0021977712653995676,0.0023053842951539275,9591.0,0.00010761302975435989,1.0489645953989666,41.890173,-87.626185
Southport Ave & Irving Park Rd,5113.0,1897.0,0.0015991467881013221,0.0017056606895113106,7010.0,0.00010651390140998846,1.0666066652516546,41.954177,-87.664358
DuSable Lake Shore Dr & Belmont Ave,12419.0,4438.0,0.0038841783613202266,0.0039903648603327345,16857.0,0.00010618649901250783,1.027338206898977,41.940775,-87.639192
Clark St & Schiller St,10725.0,3848.0,0.0033543612952056873,0.0034598747144119787,14573.0,0.00010551341920629143,1.0314555822896947,41.907993,-87.631501
Cityfront Plaza Dr & Pioneer Ct,8158.0,2953.0,0.002551503911075804,0.0026551481371254087,11111.0,0.00010364422604960477,1.040620821696128,41.890573,-87.622072
Broadway & Barry Ave,13419.0,4782.0,0.0041969393212461644,0.004299667589479751,18201.0,0.00010272826823358623,1.0244769428132072,41.93758231600629,-87.6440978050232
Wells St & Elm St,19382.0,6855.0,0.006061932925284535,0.0061635761869267445,26237.0,0.00010164326164220985,1.0167674644585374,41.903222,-87.634324
Rhodes Ave & 32nd St,2430.0,955.0,0.0007600091326200298,0.0008586747277191891,3385.0,9.866559509915925e-05,1.1298214206158321,41.836208000000006,-87.613533
Broadway & Wilson Ave,7050.0,2561.0,0.0022049647674778645,0.0023026868876322966,9611.0,9.772212015443215e-05,1.0443191098908582,41.965221,-87.658139
Millennium Park,20312.0,7173.0,0.0063528006180156565,0.0064495013842196264,27485.0,9.670076620396997e-05,1.0152217512868245,41.8810317,-87.62408432
State St & Harrison St,5113.0,1885.0,0.0015991467881013221,0.0016948710594247868,6998.0,9.572427132346472e-05,1.059859552716587,41.874053,-87.627716
LaSalle St & Washington St,4995.0,1843.0,0.0015622409948300613,0.0016571073541219534,6838.0,9.486635929189212e-05,1.0607244969766745,41.88282761288388,-87.63241016237205
Sheridan Rd & Buena Ave,6724.0,2443.0,0.0021030046945420084,0.0021965888584481457,9167.0,9.358416390613722e-05,1.0445001951963415,41.958490957783354,-87.65498859932366
Halsted St & Roscoe St,10650.0,3807.0,0.003330904223211242,0.0034230101449496887,14457.0,9.210592173844673e-05,1.0276519190929274,41.943667741716816,-87.64895781893892
Greenview Ave & Fullerton Ave,5858.0,2140.0,0.001832153703246146,0.0019241506987634186,7998.0,9.199699551727257e-05,1.0502124604184764,41.92533,-87.6658
Morgan St & 31st St,2479.0,963.0,0.0007753344196564008,0.0008658678144435383,3442.0,9.05333947871375e-05,1.1167667469999738,41.8378,-87.65114
Green St & Madison St,13337.0,4739.0,0.004171292922532238,0.004261004748336374,18076.0,8.971182580413614e-05,1.02150695383021,41.88185932803824,-87.64926373958588
Emerald Ave & 31st St,2597.0,1003.0,0.0008122402129276615,0.0009018332480652845,3600.0,8.959303513762296e-05,1.110303483388502,41.83819799627639,-87.64514298911445
Ashland Ave & Grand Ave,3511.0,1320.0,0.001098103730299969,0.0011868593095176226,4831.0,8.87555792176537e-05,1.0808261514303907,41.891072,-87.666611
Wentworth Ave & 24th St,1299.0,550.0,0.00040627648694379373,0.0004945247122990095,1849.0,8.824822535521574e-05,1.2172117042936823,41.85008369347577,-87.6321405172348
Ellis Ave & 53rd St,4284.0,1587.0,0.0013398679523227192,0.001426928578942778,5871.0,8.706062662005892e-05,1.064976971418836,41.79933626261,-87.6009581145
Lake Park Ave & 35th St,1508.0,621.0,0.0004716435275683148,0.0005583633569776088,2129.0,8.671982940929398e-05,1.183866925916432,41.83127423549,-87.6087991946
