end_station_name,return_count_cold,return_count_mild,return_share_cold,return_share_mild,total_return_count,cold_minus_mild_share,cold_mild_share_ratio,end_lat,end_lng
Kimbark Ave & 53rd St,1452.0,11776.0,0.003959553650315782,0.0029867091948084625,13228.0,0.0009728444555073198,1.3257244232126475,41.7994549,-87.59477789999998
Aberdeen St & Jackson Blvd,1422.0,11517.0,0.0038777446905985144,0.002921019853652264,12939.0,0.0009567248369462505,1.3275309848438845,41.87772613,-87.65478743
Clark St & Lake St,1841.0,16099.0,0.0050203431613163605,0.004083137850477364,17940.0,0.0009372053108389969,1.2295306001483215,41.88602073203813,-87.63087535800302
Loomis St & Lexington St,1352.0,10918.0,0.0036868571179248886,0.002769097400553566,12270.0,0.0009177597173713227,1.3314290735164396,41.87222873224032,-87.66136385500431
Racine Ave & Congress Pkwy,731.0,4378.0,0.001993411651777436,0.0011103781296595999,5109.0,0.000883033522117836,1.7952540700116912,41.87464,-87.65703
Financial Pl & Ida B Wells Dr,1019.0,7485.0,0.002778777665063211,0.0018983965967341492,8504.0,0.000880381068329062,1.4637495695546596,41.8750236280333,-87.6330940425396
Paulina St & Flournoy St,957.0,6938.0,0.0026097058149808566,0.0017596627372266568,7895.0,0.0008500430777541998,1.4830713162810993,41.87306108789792,-87.66913488507271
Federal St & Polk St,1643.0,14352.0,0.00448040402718239,0.0036400518311728134,15995.0,0.000840352196009577,1.230862637160906,41.872077632849994,-87.6295437729
Sedgwick St & Huron St,1380.0,11553.0,0.0037632121469943387,0.0029301504184461756,12933.0,0.0008330617285481632,1.2843067164733506,41.894666,-87.638437
Paulina St & Division St,413.0,1237.0,0.0011262366787743927,0.0003137363513908006,1650.0,0.0008125003273835921,3.5897468815293125,41.903552899999994,-87.67042920000002
Elizabeth St & Randolph St,1096.0,8630.0,0.0029887539950041995,0.0021887992825405087,9726.0,0.0007999547124636908,1.3654763382683754,41.884336,-87.658902
Ravenswood Ave & Lawrence Ave,1754.0,15719.0,0.004783097178136283,0.003986759666541629,17473.0,0.000796337511594654,1.1997455022263597,41.968445,-87.674226
Wolcott Ave & Polk St,907.0,6634.0,0.0024733575487854097,0.0016825601900780688,7541.0,0.0007907973587073409,1.4699961959009937,41.871262,-87.673688
Wabash Ave & Adams St,1065.0,8342.0,0.0029042180699630224,0.0021157547641892146,9407.0,0.0007884633057738078,1.3726627237033464,41.87947235235,-87.6256886059
Franklin St & Monroe St,1912.0,17565.0,0.005213957699313896,0.004454954739029436,19477.0,0.0007590029602844595,1.1703727275301319,41.88031616332084,-87.63518440237203
Woodlawn Ave & 55th St,962.0,7376.0,0.0026233406416004013,0.001870751275552583,8338.0,0.0007525893660478183,1.4022923696968475,41.795264,-87.596471
Ellis Ave & 53rd St,750.0,5121.0,0.0020452239929317057,0.001298822841933945,5871.0,0.0007464011509977608,1.5746746609504578,41.79933626261,-87.6009581145
Drexel Ave & 60th St,636.0,3911.0,0.0017343499460060867,0.0009919344141385781,4547.0,0.0007424155318675085,1.748451483116208,41.785861,-87.604553
Fairbanks St & Superior St,803.0,5744.0,0.00218975315509888,0.0014568323382285842,6547.0,0.0007329208168702958,1.5030917385247928,41.895748,-87.620104
Hermitage Ave & Polk St,707.0,4721.0,0.0019279644840036214,0.0011973721220015924,5428.0,0.000730592362002029,1.6101626540444904,41.871514,-87.669886
Franklin St & Illinois St,1340.0,11557.0,0.0036541335340379813,0.002931164925645499,12897.0,0.0007229686083924823,1.2466488171369114,41.89102335487364,-87.63548087376064
McClurg Ct & Erie St,1395.0,12190.0,0.003804116626852973,0.003091710689938447,13585.0,0.0007124059369145257,1.2304244406853826,41.89450300000001,-87.617854
Clark St & Ida B Wells Dr,871.0,6605.0,0.002375186797124688,0.0016752050128829733,7476.0,0.0006999817842417147,1.417848180378167,41.8759326655,-87.6305845355
Halsted St & Roosevelt Rd,681.0,4591.0,0.001857063385581989,0.0011644006380235777,5272.0,0.0006926627475584114,1.594865830603019,41.867324,-87.648625
Canal St & Taylor St,662.0,4425.0,0.001805251044427719,0.0011222985892516513,5087.0,0.0006829524551760678,1.6085295421265013,41.870257,-87.639474
Kingsbury St & Kinzie St 2,257.0,99.0,0.0007008300882445979,2.5109053183257284e-05,356.0,0.0006757210350613406,27.91037848983504,41.889188,-87.638387
State St & Kinzie St,1364.0,12015.0,0.003719580701811796,0.003047325999968043,13379.0,0.000672254701843753,1.2206047141809209,41.8893754597427,-87.62707652193124
St. Clair St & Erie St,1894.0,17767.0,0.005164872323483534,0.004506187352595274,19661.0,0.0006586849708882601,1.1461734218253217,41.89434700980045,-87.62280048612229
Clinton St & Tilden St,729.0,5243.0,0.001987957721129618,0.0013297653115133124,5972.0,0.0006581924096163057,1.4949684797378149,41.875885,-87.640795
Elizabeth St & Fulton St,792.0,5932.0,0.0021597565365358814,0.00150451417659679,6724.0,0.0006552423599390914,1.4355172816676056,41.88678352528257,-87.65919419155264
Lake Park Ave & 56th St,782.0,5865.0,0.002132486883296792,0.001487521181008121,6647.0,0.000644965702288671,1.4335839226622933,41.791661314578,-87.58748949571235
Wells St & Polk St,1099.0,9284.0,0.0029969348909759264,0.002354671209629905,10383.0,0.0006422636813460214,1.2727613969873832,41.87273154226308,-87.63351649045944
