end_station_name,station_end_trip_count,station_lat,station_lng,search_radius_m,distance_m,service_category,service_lat,service_lng,name,amenity,shop,tourism,office,leisure,public_transport,railway,highway
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,118.59608162207898,transit,41.8807871,-87.6338991,Wells & Monroe,,,,,,platform,,bus_stop
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,139.36043825915706,transit,41.8795332,-87.63387,Wells & Adams,,,,,,platform,,bus_stop
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,143.96766419464433,transit,41.8794303,-87.6364526,Adams & South Wacker,,,,,,platform,,bus_stop
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,94.73872405745185,food_drink,41.8811432,-87.6349094,Così,fast_food,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,173.765765817845,food_drink,41.8818028,-87.6345375,Jimmy John's,fast_food,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,104.9652684058839,food_drink,41.8794714,-87.6357502,Roti,fast_food,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,131.3985921554594,food_drink,41.8814742,-87.6355004,Potbelly,fast_food,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,224.33793791397375,food_drink,41.8801039,-87.6324897,Corner Bakery,cafe,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,246.84590926352192,transit,41.878105,-87.6354492,Jackson & Franklin,,,,,,stop_position,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,149.12854792380887,transit,41.8793611,-87.636449,Adams & South Wacker,,,,,,stop_position,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,132.96428809102142,transit,41.8793841,-87.6341783,Adams & Wells (CTA),,,,,,stop_position,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,191.600912380153,transit,41.8819187,-87.6360349,Madison & Franklin,,,,,,stop_position,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,175.9987708701784,food_drink,41.8797646,-87.6331918,Ara On,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,245.38110352063902,retail,41.8782243,-87.6342405,Avanti Caffé,,bakery,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,225.11412738644967,food_drink,41.879543,-87.6326714,Mojo Coffee,cafe,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,237.25231478579633,retail,41.8824432,-87.6349588,International Sandwich Shop,,bakery,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,243.5423160633766,food_drink,41.8812637,-87.6378366,Rivers,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,173.3504155956208,food_drink,41.8797274,-87.6332456,The Living Room Bar W Chicago City Center,bar,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,226.94674776541598,food_drink,41.8789556,-87.6372277,Mojo Coffee,cafe,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,198.08037572941834,transit,41.8819668,-87.6360841,Madison & Franklin,,,,,,platform,,bus_stop
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,201.31797141814715,transit,41.8821226,-87.6353471,Franklin & Madison,,,,,,stop_position,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,120.75015208531049,transit,41.8792321,-87.6352699,Franklin & Adams,,,,,,stop_position,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,140.59676866560488,transit,41.8795996,-87.6337852,Wells & Adams,,,,,,stop_position,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,127.41785601072746,transit,41.8808438,-87.6338182,Wells & Monroe,,,,,,stop_position,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,229.27481468449633,transit,41.8821229,-87.6338499,Wells & Madison,,,,,,stop_position,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,233.03254629794125,food_drink,41.8817552,-87.6331381,Goddess and the Baker,cafe,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,208.36151499212107,tourism,41.8784445,-87.6350632,Canopy by Hilton Chicago Central Loop,,,hotel,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,116.74343814698061,office,41.8796065,-87.6341452,FitzGerald Associates,,,,architect,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,236.56362248985644,food_drink,41.8782183,-87.6356594,Shake Shack,fast_food,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,220.95304686390645,food_drink,41.8783761,-87.6357615,Brown Bag Seafood,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,214.1344733339013,food_drink,41.8784394,-87.6357641,Do-Rite Donuts,fast_food,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,178.65308997136842,food_drink,41.8818028,-87.634366,Dunkin',fast_food,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,176.1976945241084,food_drink,41.8818038,-87.6344514,65 Express,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,234.5415175511979,retail,41.8820901,-87.6336517,Circle K,,convenience,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,213.34765400141134,tourism,41.879266,-87.6330277,JW Marriott Chicago,,,hotel,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,109.95147098727922,food_drink,41.8799035,-87.6339775,Lotus Banh Mi,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,99.88767932930918,food_drink,41.8811837,-87.6354975,FARE,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,134.76627329368276,food_drink,41.8811732,-87.6340334,Jersey Mike's Subs,fast_food,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,176.241209623773,food_drink,41.8813976,-87.6336281,Seedo’s,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,189.30789662096126,retail,41.8815754,-87.6336455,Visionary,,optician,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,204.24510008149807,retail,41.8817501,-87.6336426,Dei Giovani,,clothes,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,199.9142539242723,tourism,41.8818747,-87.6339806,,,,information,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,195.47846480374224,transit,41.8788513,-87.633879,,,,,,,,subway_entrance,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,220.44362654838642,transit,41.878591,-87.6338725,,,,,,,,subway_entrance,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,202.3601466408259,transit,41.8788952,-87.6336573,,,,,,,,subway_entrance,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,228.01535442624507,transit,41.878614,-87.6336486,,,,,,,,subway_entrance,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,237.42507760509002,transit,41.878509,-87.633657,,,,,,,,subway_entrance,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,232.7394148381543,transit,41.8784726,-87.6338533,,,,,,,,subway_entrance,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,193.6447589359171,office,41.8795123,-87.6372593,Charles Schwab,,,,financial_advisor,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,122.94270348253016,retail,41.8799502,-87.6365857,Boar's Head,,deli,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,184.52184206197467,tourism,41.8788896,-87.636323,The Ledge,,,attraction,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,186.99349771105085,tourism,41.8788854,-87.6363713,In the Heart of this Infinite Particle of Galactic Dust,,,artwork,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,215.93497708239022,food_drink,41.878464,-87.6359683,Sushi-san,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,212.97017935844002,food_drink,41.8784593,-87.6358149,Sweetgreen,fast_food,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,210.34136553817777,food_drink,41.8785288,-87.6360163,Tortazo,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,204.27170932629235,food_drink,41.8785308,-87.6357656,Brownbag,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,215.731306109986,food_drink,41.8784768,-87.6360132,Market Creations,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,221.219835095867,food_drink,41.8784243,-87.6360111,Joe & The Juice,cafe,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,221.86924494070664,tourism,41.8783753,-87.6358062,Color Factory,,,museum,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,136.29422700575893,food_drink,41.8791594,-87.6357288,Kindling,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,124.6715500867082,health,41.8795058,-87.6341437,Walgreens,pharmacy,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,121.98010377080848,food_drink,41.8792601,-87.6347857,Blackwood BBQ,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,176.38616875827813,retail,41.8792694,-87.6335836,7-Eleven,,convenience,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,109.40647054221844,office,41.8808755,-87.6340972,Jewish United Fund,,,,association,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,117.81102521953659,retail,41.8792593,-87.6350841,Circle K,,convenience,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,69.70341173032715,office,41.8809005,-87.6348796,"Lane Brown, LLC",,,,lawyer,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,155.46960153757337,food_drink,41.8792585,-87.6339562,Dunkin',fast_food,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,75.2453886324699,office,41.8809416,-87.6348374,1818,,,,lawyer,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,173.7339083313438,transit,41.8794839,-87.6369604,Wacker & Adams,,,,,,stop_position,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,103.28279386507234,retail,41.8795245,-87.6345319,Sydel & Sydel Jewelry,,jewelry,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,43.229800630918916,food_drink,41.8799341,-87.6350878,Sopraffina Marketcaffe,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,21.12951683840765,food_drink,41.8804995,-87.6351173,Hannah's Bretzel,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,57.04152212844121,retail,41.8805565,-87.6345757,A Plus Flowers & Gifts,,florist,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,83.88620586688498,food_drink,41.8805526,-87.6342222,Jimmy John's,fast_food,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,52.611944245277776,retail,41.8798868,-87.6354514,The Chicago Buzz,,hairdresser,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,59.52191322813838,retail,41.8798185,-87.6354492,Loop Nail Spa,,beauty,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,73.80292865106765,health,41.8796815,-87.6354453,DentalWorks,dentist,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,53.057862388092246,health,41.8807785,-87.6350259,One Medical,clinic,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,210.56923666808646,office,41.8812366,-87.6374072,Chicago Mercantile Exchange,,,,financial,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,248.0577600782285,food_drink,41.8813862,-87.6325553,BenjYehuda,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,225.28541632725145,office,41.8790583,-87.6330512,Relativity,,,,company,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,110.43883467407996,food_drink,41.8794701,-87.6358831,Silk Road of Chicago,restaurant,,,,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,217.58403855261972,office,41.8817876,-87.6334519,G. Dowd Law LLC,,,,lawyer,,,,
Franklin St & Monroe St,19477.0,41.88031616332084,-87.63518440237203,250,97.14734607326653,food_drink,41.880329,-87.6340111,Nesh,restaurant,,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,84.89389560429895,transit,41.8679556,-87.6240622,Michigan & Roosevelt,,,,,,stop_position,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,166.81079777509007,transit,41.8689956,-87.6216823,Museum Campus/11th Street,,,,,,station,station,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,135.8547127739179,transit,41.8678668,-87.6214006,Museum Campus/11th Street,,,,,,stop_position,stop,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,144.07246278414016,transit,41.8678749,-87.6213012,Museum Campus/11th Street,,,,,,stop_position,stop,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,249.82588870441205,food_drink,41.8677461,-87.626052,Molly’s Cupcakes,cafe,,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,249.39137790534318,food_drink,41.867837,-87.626052,Five Guys,fast_food,,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,137.40025540725517,food_drink,41.867162,-87.6243837,Subway,fast_food,,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,215.151263984909,retail,41.8678438,-87.6256386,Trader Joe's,,supermarket,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,161.9774069547862,food_drink,41.8688255,-87.6245382,Yolk - South Loop,restaurant,,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,139.47033623554364,food_drink,41.8670718,-87.6243199,Crave Cafe and Lounge,restaurant,,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,158.11001244412822,transit,41.8668008,-87.6242716,Michigan & Roosevelt,,,,,,platform,,bus_stop
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,166.38806923056214,tourism,41.8693261,-87.6235963,Aaron Ward Montgomery Bust,,,artwork,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,110.56516159934316,food_drink,41.867869,-87.624376,Burger Bar Chicago - South Loop,restaurant,,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,216.25552477488642,transit,41.8661169,-87.6241199,Michigan & 13th Street,,,,,,stop_position,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,70.92846577954921,transit,41.867309,-87.6234004,Roosevelt & Michigan/Indiana,,,,,,platform,,bus_stop
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,78.37823242642105,transit,41.8679506,-87.6239838,Michigan & Roosevelt,,,,,,platform,,bus_stop
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,153.82434336154108,transit,41.8675354,-87.6248373,Roosevelt & Michigan,,,,,,platform,,bus_stop
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,211.21251251948343,transit,41.8661214,-87.6239782,Michigan & 13th Street,,,,,,platform,,bus_stop
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,164.37094855011242,transit,41.8691955,-87.6239671,Michigan & 11th Street,,,,,,platform,,bus_stop
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,147.97695719194425,transit,41.8688458,-87.6242817,Michigan & 11th Street,,,,,,platform,,bus_stop
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,189.70903525589085,transit,41.8692606,-87.6216803,Museum Campus/11th Street,,,,,,stop_position,stop,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,144.5406031013794,transit,41.8688518,-87.6242123,Michigan & 11th Street,,,,,,stop_position,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,151.62917581594408,transit,41.8667984,-87.624142,Michigan & Roosevelt,,,,,,stop_position,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,167.4783854413525,transit,41.8691978,-87.6240396,Michigan & 11th Street,,,,,,stop_position,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,60.96296475851183,transit,41.8674075,-87.6233955,Roosevelt & Michigan/Indiana,,,,,,stop_position,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,155.40640814727956,transit,41.8674939,-87.6248416,Roosevelt & Michigan,,,,,,stop_position,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,238.42222840082704,food_drink,41.8661313,-87.6213901,Little Branch Cafe,cafe,,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,236.3288330222668,tourism,41.8691791,-87.6253081,Homewood Suites by Hilton - Chicago Downtown South Loop,,,hotel,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,181.64188583485185,retail,41.8676311,-87.6252073,Grasshopper Club,,cannabis,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,247.150092573533,retail,41.8689348,-87.625674,The Now,,massage,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,216.95155019934,food_drink,41.8662046,-87.6243655,Jimmy John's,fast_food,,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,184.77207990337553,retail,41.8691887,-87.6244297,Paris Baguette,fast_food,bakery,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,195.92249985459424,transit,41.8692753,-87.6215823,Museum Campus/11th Street,,,,,,stop_position,stop,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,197.63983490053616,retail,41.8663839,-87.6243127,June 1250 Cleaners,,dry_cleaning,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,200.0160220467916,retail,41.86636,-87.6243155,Chi'Tiva,,cannabis,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,228.87746125380215,retail,41.8659275,-87.623883,Go Grocer,,supermarket,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,113.54339098138801,retail,41.8676471,-87.6243735,Elements Massage,,massage,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,188.35005782021554,retail,41.8662992,-87.6238296,The UPS Store,post_office,copyshop,,,,,,
Indiana Ave & Roosevelt Rd,20968.0,41.86788801019692,-87.6230410031074,250,147.82139746083115,food_drink,41.8669763,-87.6243402,Pure Green,fast_food,,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,232.5500719749125,food_drink,41.8889423,-87.6357074,Nick's Fishmarket Grill,restaurant,,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,127.32914567552308,tourism,41.8881356,-87.6378473,Holiday Inn Chicago Mart Plaza,,,hotel,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,202.65812899454818,food_drink,41.8900973,-87.6363899,Subway,fast_food,,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,159.65061630093197,retail,41.8902382,-87.637207,Gordon's Ace Hardware - Orleans,,doityourself,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,167.68898700312886,retail,41.8903537,-87.63724,Petco,,pet,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,128.89993068650944,food_drink,41.8897866,-87.6371788,Starbucks,cafe,,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,110.55747409265517,food_drink,41.8892616,-87.6371694,Subway,fast_food,,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,147.72156112949554,health,41.8900854,-87.637203,CVS Pharmacy,pharmacy,,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,206.52386972208708,office,41.8887267,-87.6360777,Braintree,,,,company,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,157.5863120183543,transit,41.8885972,-87.6367599,Orleans & Merchandise Mart,,,,,,platform,,bus_stop
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,71.8185213704001,tourism,41.8898084,-87.6383468,The Athlete,,,artwork,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,151.6069667797823,transit,41.8898213,-87.6368887,Orleans & Hubbard,,,,,,platform,,bus_stop
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,116.96197856024423,food_drink,41.8896816,-87.6372631,Reverie,bar,,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,95.33930975350712,food_drink,41.889785,-87.6376935,The Hampton Social - River North,restaurant,,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,121.43553231339395,food_drink,41.8900951,-87.6377144,Edie's All Day Cafe & Bar,restaurant,,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,87.82142497543192,food_drink,41.889796,-87.6378482,The Bassment,bar,,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,133.1870308543233,food_drink,41.8881823,-87.6375946,Cityscape Bar,bar,,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,118.74723906769495,food_drink,41.8886183,-87.6372735,Infuse Coffee and Tea Bar,cafe,,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,120.49564981412243,retail,41.8887204,-87.6371768,Three Fox Five,,bakery,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,144.88478646025342,transit,41.8898194,-87.6369802,Orleans & Hubbard,,,,,,stop_position,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,151.36828027726776,transit,41.8885671,-87.6368619,Orleans & Merchandise Mart,,,,,,stop_position,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,247.5660712293216,retail,41.8901317,-87.6358006,Eggersmann Kitchens Home Living - Chicago,,cabinet_maker,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,190.1183956393308,food_drink,41.8878576,-87.6370318,Blue Bottle Coffee,cafe,,,,,,,
Kingsbury St & Kinzie St,40013.0,41.889172621529056,-87.63849963502554,250,186.45987121264633,retail,41.8900873,-87.6366117,daltile,,tiles,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,82.16630813857115,food_drink,41.8921642,-87.6180984,Yolk,cafe,,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,121.3810147541932,food_drink,41.8924751,-87.6187471,Dollop Coffee,cafe,,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,88.98699404530736,retail,41.8932528,-87.6178958,7-Eleven,,convenience,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,82.30535014608414,food_drink,41.8933007,-87.6175766,Starbucks,cafe,,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,218.667936298802,food_drink,41.8906336,-87.617051,Robert's Pizza Company,restaurant,,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,204.4228331274521,retail,41.8909038,-87.6182665,Uncork It!,,wine,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,182.24417455939454,retail,41.8912174,-87.6184879,Walgreens,pharmacy,chemist,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,241.97219726318016,health,41.8946988,-87.6165566,Walgreens,pharmacy,,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,122.27525357963054,retail,41.8927934,-87.6187414,European Wax Center,,beauty,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,114.12647575466855,food_drink,41.8927994,-87.6186395,Bombay Wraps,fast_food,,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,104.22691584326124,retail,41.8928031,-87.618516,Kriser's,,pet,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,193.05050881730176,retail,41.8908563,-87.6173341,Target,,department_store,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,140.66692147507695,retail,41.8927815,-87.6189694,Bockwinkel's,,supermarket,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,201.92211795826105,food_drink,41.8909495,-87.6162491,Pinstripes,restaurant,,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,217.26585956135537,food_drink,41.8906383,-87.6173152,Starbucks,cafe,,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,197.89558447034534,tourism,41.8909373,-87.6164093,Ogilvie Pertl Gallery,,,gallery,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,195.77347858698354,food_drink,41.8912044,-87.6187447,Niu Japanese Fusion,restaurant,,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,162.1834034169111,food_drink,41.8940272,-87.6176392,McDonald's,fast_food,,,,,,,
McClurg Ct & Ohio St,21954.0,41.892592119709725,-87.61728912591934,250,186.83879273203388,transit,41.8909764,-87.6179088,Illinois & McClurg,,,,,,platform,,bus_stop
