end_station_name,return_count_weekday,return_count_weekend,return_share_weekday,return_share_weekend,end_lat,end_lng,total_return_count,weekend_minus_weekday_share,weekday_minus_weekend_share,weekend_weekday_share_ratio,orientation
Public Rack - Milwaukee Ave & Diversey Ave,337.0,96.0,0.00010862890657108183,7.952259932869673e-05,41.93123,-87.711501,433.0,-2.91063072423851e-05,2.91063072423851e-05,0.7320599072471867,weekday_oriented
Public Rack - Milwaukee Ave & Haussen Ct,273.0,77.0,8.799908455164789e-05,6.378375154489216e-05,41.937752,-87.721623,350.0,-2.4215333006755727e-05,2.4215333006755727e-05,0.7248260256779234,weekday_oriented
Public Rack - Milwaukee Ave & Higgins Ave,84.0,11.0,2.7076641400507044e-05,9.111964506413166e-06,41.9685964,-87.7612092,95.0,-1.7964676894093876e-05,1.7964676894093876e-05,0.3365494199299988,weekday_oriented
Public Rack - Milwaukee Ave & School St,45.0,13.0,1.4505343607414486e-05,1.0768685325761014e-05,41.940648,-87.726087,58.0,-3.7366582816534723e-06,3.7366582816534723e-06,0.7424121210155542,weekday_oriented
Public Rack - Minuteman Park,41.0,16.0,1.3215979731199866e-05,1.3253766554782788e-05,41.785333,-87.7626015,57.0,3.778682358292134e-08,-3.778682358292134e-08,1.0028589605455567,weekend_oriented
Public Rack - Monticello Ave & Belmont Ave,222.0,100.0,7.155969512991147e-05,8.283604096739242e-05,41.939472,-87.718423,322.0,1.1276345837480945e-05,-1.1276345837480945e-05,1.1575773658571906,weekend_oriented
Public Rack - Nagel & Higgins,44.0,17.0,1.4183002638360831e-05,1.4082126964456711e-05,41.976312,-87.78764,61.0,-1.0087567390411991e-07,1.0087567390411991e-07,0.9928880671784917,weekday_oriented
Public Rack - Nashotah & Northwest Hwy,84.0,24.0,2.7076641400507044e-05,1.988064983217418e-05,41.988141,-87.79144699999999,108.0,-7.195991568332862e-06,7.195991568332862e-06,0.7342459979472912,weekday_oriented
Public Rack - Natoma Ave & Bryn Mawr Ave,84.0,7.0,2.7076641400507044e-05,5.79852286771747e-06,41.982886,-87.790461,91.0,-2.1278118532789573e-05,2.1278118532789573e-05,0.21418124207852426,weekday_oriented
Public Rack - Peterson Ave & Drake Ave,48.0,16.0,1.5472366514575454e-05,1.3253766554782788e-05,41.990119,-87.717337,64.0,-2.2185999597926668e-06,2.2185999597926668e-06,0.8566181472077967,weekday_oriented
